premise,label,hypothesis
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he has successfully established a majority on the court that is expected to last.'
over time these distinctions have deteriorated.,1,'the original distinctions have remained mostly consistent despite the passage of time.'
that hit him harder than any other discovery.,1,"'though this discovery might be the hardest hit, it's important to remember that every discovery has its own unique impact.'"
they are not important. ,2,'their value is undeniable.'
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he has built a majority that persists despite his absence or opposition from other members of the court.'
over time these distinctions have deteriorated.,1,"'the distinctions, while weakened over time, still hold some significance.'"
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'it seems that there is a lack of time for pursuing desired activities.'
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,these trends exacerbate the budgetary problems that the united states is facing.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,'the critical instance case study investigates a limited range of sites for a particular objective.'
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,": 'the villas incorporate aspects of traditional  th-century jamaican architecture, but they also feature elements of other architectural styles to create a unique aesthetic.'"
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"'tarzan (the voice of tony goldwyn) met jane, but no forgiveness was offered.'"
a flicker of firelight caught the small man's eyes.,2,"'the only thing the small man's eyes ever saw was the cold, dark night, not a flicker of firelight.'"
i knew that.,0,'it was something i was aware of.'
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the trends are a key element in the ongoing fiscal challenges that the united states is experiencing.
"in north carolina, a visa may be issued for six weeks to seven months.",2,'a visa may not be issued in north carolina at all.'
humidity or something,2,"'the humidity vanished, and the area was completely dry.'"
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,"'bordered by suburbs teeming with industry, the old center of kurashiki features canals lined with trees that shimmer with the chill of war.'"
"before function is compromised, problematic consumption occurs.",2,'problematic consumption occurs after function is compromised.'
yes we we sure do smoke them and,0,'we engage in smoking.'
a drop-ship discount might also evoke type-1 worksharing activity.,1,'some businesses might choose drop-ship discounts as a means to manage their inventory.'
a drop-ship discount might also evoke type-1 worksharing activity.,1,"'the concept of worksharing activity might be expanded through various discount strategies, such as drop-ship discounts.'"
grass became rock and rock became sand.,2,"'sand became grass, and rock remained rock.'"
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,"'unlike most other organizations, the funding process for the federal cio is less formal and more informal.'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,"'his opponents have successfully countered his efforts, preventing the formation of a majority on the court.'"
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'despite our efforts, there are no recycling bins for city homeowners and no recycling stations in local businesses.'"
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,'the acts of cannibalism were a significant part of the rituals performed by caribbean warriors.'
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,"'policy makers and conservationists have been dedicated to preserving various regions of england, not just the one mentioned.'"
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'finding time for activities seems to be challenging these days.'
