premise,label,hypothesis
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,": 'it's possible that yudhishthira, a mahabharata hero, has a historical connection to a site on the yamuna river.'"
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,'his name was rumored in the past.'
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,"'the large collection of gold jewelry in rooms  -  originates from the period after   b.c., not between    b.c. and   b.c.'"
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,'the strange little village noir is located about  km ( mile) north-east of gordes.'
"'all right,' i said.",2,"'i said, ""the least system of fortifications in the world...""'"
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"'if he is not part of the nfl, then he will not have problems in any league.'"
11 this is a midlife crisis.,0,'this situation indicates a point in life where one often reassesses choices and life priorities.'
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,"'at the point where you're not looking forward to it, it becomes unimportant because there is no need for planning.'"
no one is going to better him in this area.,0,'he is unmatched in this particular aspect.'
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,'the pilot project at six lsc grantees is only going to gather traditional closed cases information.'
11 this is a midlife crisis.,0,'the individual is facing a period of restlessness and existential crisis.'
uh in fact uh there was one lady in this area she was caught going to work and leaving her daughter in her car all day,0,'the lady at work in this area was caught leaving her daughter in the car for an entire workday.'
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,my understanding is limited when trying to grasp the feelings associated with dancing closely with someone for a considerable time.
yeah oh that sounds fantastic,2,"'on the contrary, it seems rather ordinary.'"
a pointless act.,1,'executing a task without any evident benefit'
'you asked for a two week deadline?',0,"""a specific deadline of two weeks has been proposed."""
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,"'despite being convicted, the three sentenced individuals were released due to the efforts of kathleen t. zellner of naperville, illinois, and her legal team.'"
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,'the independent research firm will not be developing and implementing the pilot project at six lsc grantees.'
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the presence requirement for representation by lsc grantees is significantly affected by the factual record.
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,"'america-mura, the favorite posing ground for osaka's youth, is not named after the large number of stores selling american apparel, but after a famous american comic book character.'"
it's like oh man,1,'it's equivalent to an informal way of showing agreement or understanding.'
he left us shortly after.,2,: 'he will come back to us shortly.'
i wonder i didn't scream right out there and then.,2,'i whispered a secret instead.'
very dangerous.,2,'it is less dangerous than a trip to the park.'
"kinda nippy, ain't it? anse said.",1,"'  it feels cold, doesn't it?'"
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the legal question regarding the meaning of the presence requirement for representation by lsc grantees is influenced by the factual record.
oh yeah he was so excited about going,1,'he seemed enthusiastic when mentioning the planned trip.'
