premise,label,hypothesis
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,'none of the new employees were hired from the local talent pool.'
"they love the backstreet boys, dawson's creek , and wrestler steve austin, and their superficial sophistication hides insecurity.",2,"their fondness for professional wrestling might explain their carefree attitude towards social standing, making it unlikely that their sophistication hides insecurity."
"lisbon's cultural scene offers occasional opera, symphony concerts, ballet, and recitals, usually held in winter.",2,the winter months are actually the least popular time for cultural events in lisbon.
the old sather seemed to sense it without looking back.,1,of_text|><|start_header_id|>system<|end_header_id|>
that's not the secret.,0,"they have the real secret, but this is not it."
well in my case my husband is not a carpenter but in fact he's in electronics but he knew the only way we'd ever have a new home is if he would build it so it took him about two and a half years but uh he built us a house it's uh we have thirty two hundred square feet and it's a brick house and pricewise it wasn't great because he did it all hisself you know so that way he could we could kind of control in control it,1,"'in order to have a new home, my husband built it, which shows that he can control construction projects.'"
all technology investments are justified using business case analyses.,2,cutting knowledge date: december
conservatives noted their disagreements with him but remembered him as a man of principle and a truly nice guy.,2,"despite their disagreements, conservatives called him a manipulative individual."
"the building is really a series of additions to an original structure, although the overall effect is one of elegance and superb proportion.",2,"the original structure no longer exists and was completely demolished, with the current building being a replacement."
"my dear boris, can you not take a joke?",0,cutting knowledge date: december
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,cutting knowledge date: december
"in reality, it takes more work and more character for poor student x to finish in the top ten percent of his or her public school class and obtain a mediocre sat score than it does for rich kid y to finish in the bottom half of his private school class and score slightly higher on the sat.",0,"'poor student x has to invest twice the effort to receive a fair score on the sat, compared to rich kid y's mediocre score in the private school class.'"
what's his name?,2,'the question was never asked.'
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,of_text|><|start_header_id|>system<|end_header_id|>
the romans are thought to have been among the first to build a watchtower here.,2,of_text|><|start_header_id|>system<|end_header_id|>
what's his name?,2,today date:   jul
what's his name?,2,'he has many names he uses.'
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,'my boss may be in a high risk group if he's taken time off frequently.'
'shoot him.,1,today date:   jul
all technology investments are justified using business case analyses.,2,technology investments are typically decided by a random draw from a hat.
"just around the corner from the station is the tourist information centre, which will supply all the information you need about touring, accommodations, and restaurants.",1,'the information center seems to be located near the train station. '
'shoot him.,1,"'a game is about people shooting things, or the act of shooting itself'"
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"turkish carpets are, of course, world famous for their beauty and durability, and are top of the shopping list for many visitors.",1,today date:   jul
"jon paused, gazing at ca'daan with eyes like frozen water.",1,today date:   jul
uh-huh i don't understand how they do that,2,i completely understand how they do that.
the king's antechamber was where he entertained his more favored guests.,0,'the king would often host his favorite guests in his antechamber.'
but what about the examples of great good to balance them?,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"jon paused, gazing at ca'daan with eyes like frozen water.",1,'jon felt frozen in time as he gazed at ca'daan.'
conservatives noted their disagreements with him but remembered him as a man of principle and a truly nice guy.,2,of_text|><|start_header_id|>system<|end_header_id|>
'natalia.' i frowned.,0,'natalia's expression was unhappy.'
"just around the corner from the station is the tourist information centre, which will supply all the information you need about touring, accommodations, and restaurants.",1,'visitors often look for information about tourist attractions in the area when visiting a new place.'
"turkish carpets are, of course, world famous for their beauty and durability, and are top of the shopping list for many visitors.",1,'carpets that are not as durable are still sold in stores'
